95,2020 Martinez Group Blaufrankisch,"This white wine is breath-taking attempt that tickles the nose with medium jammy nectarine and juniper. The palette delights with dry peach, coconut, mushroom. Overall it is good structure and pleases any crowd.",7077,Robert Mondavi,2,dessert,2023-10-18 12:01:06.999530,2023-10-18 12:01:09.938701
96,2012 Lévêque Estates Family Select Vermentino,"This red wine is a pleasure to drink that pleases the nose with pronounced ripe blackberry and nutmeg. The palette continues on with medium-dry red currant, cedar, forest floor. Overall it is tingly and ends with a lovely long finish.",9396,Ponzi,2,rosé,2023-10-18 12:01:09.966576,2023-10-18 12:01:13.195790
97,1995 Garnier Brands Malvasia Bianca,"This dessert wine  tickles the nose with pronounced stewed grapefruit and dill. The palette delights with off-dry lychee, coconut, green olive. Overall it is refreshing and satisfies.",600,Tattinger,2,red,2023-10-18 12:01:13.225278,2023-10-18 12:01:17.409196
98,2000 Dumas Family Grenache Blanc,"This sparkling wine  has just a sniff of light ripe apricot and juniper. The palette does not disappoint with off-dry peach, yeast, grass. Overall it is delicate and satisfies.",6388,Caymus,2,dessert,2023-10-18 12:01:17.508875,2023-10-18 12:01:20.298318
99,2001 Marie Wines Pinot Blanc,"This white wine is incredible and delights the nose with pronounced under-ripe red apple and mint. The palette continues on with dry lime, vanilla, green bell pepper. Overall it is well balanced and welcomes the senses.",390,Penfolds,2,red,2023-10-18 12:01:20.317395,2023-10-18 12:01:23.234184
100,2004 Dvnis Family Estates Family Select Pinot Noir,"This white wine is breath-taking attempt that has just a whiff of pronounced under-ripe lemon and eucalyptus. The palette has acid that tingles with a flavor of dry gooseberry, cream, grass. Overall it is heavy and satisfies.",2251,Robert Mondavi,2,white,2023-10-18 12:01:23.260205,2023-10-18 12:01:26.055216
101,2022 André Family Wines Muscat d'Alexandrie,"This dessert wine is superb and has just a whiff of pronounced over-ripe pear and eucalyptus. The palette has acid that tingles with a flavor of dry nectarine, cream, cabbage. Overall it is soft and makes you yearn for the next sip.",746,Concha y Toro,2,dessert,2023-10-18 12:01:26.086682,2023-10-18 12:01:28.991768
102,1996 Laine Wines Riesling,"This white wine is pleasant and delights the nose with medium jammy pineapple and liquorice. The palette delights with luscious sultana, coconut, green bell pepper. Overall it is harmonious and welcomes the senses.",2359,Gerard Bertrand,2,red,2023-10-18 12:01:29.029006,2023-10-18 12:01:31.443891
103,2022 Marchand Cellars Touriga Nacional,"This white wine is one you'll enjoy that has just a whiff of medium stewed apricot and vanilla. The palette has soft, delicate tannins with dry pear, vanilla, forest floor. Overall it is soft and lingers on for what seems like forever.",1070,Louis Roederer,2,dessert,2023-10-18 12:01:31.463509,2023-10-18 12:01:33.567030
104,2000 Renault Family Estates Syrah,"This rosé wine is enjoyable and has odors of medium stewed red apple and vanilla. The palette tastes very much like sweet peach, butter, cabbage. Overall it is tingly and welcomes any meal.",3339,Marques de Caceres,2,dessert,2023-10-18 12:01:33.589982,2023-10-18 12:01:35.994250
105,2007 Colin Brands Shiraz,"This rosé wine  starts off with pronounced juicy red apple and fennel. The palette fills your mouth with off-dry gooseberry, biscuit, cabbage. Overall it is harmonious and satisfies.",7168,Grgich Hills,2,red,2023-10-18 12:01:36.016633,2023-10-18 12:01:38.210940
106,2003 Lemaire Partners Pinot Gris,"This red wine is delightful and has hints of medium jammy blueberry and lavender. The palette tastes very much like dry fig, chocolate, green bell pepper. Overall it is well balanced and ends with a lovely long finish.",8750,Gerard Bertrand,2,sparkling,2023-10-18 12:01:38.232498,2023-10-18 12:01:40.333650
107,2000 Dupuis Family Vineyards Small Lot Marsanne,"This rosé wine is breath-taking attempt that starts off with medium over-ripe apricot and vanilla. The palette dazzles with dry passion fruit, vanilla, cabbage. Overall it is good structure and lingers on for what seems like forever.",1035,Benton Lane,2,red,2023-10-18 12:01:40.354747,2023-10-18 12:01:42.990807
108,1994 Aubry Family Vineyards Reserve Bukettraube,"This white wine is pleasant and tickles the nose with light juicy mango and liquorice. The palette has a pronounced flavor of medium-dry pineapple, yeast, forest floor. Overall it is neutral and welcomes any meal.",6344,Louis Jadot,2,red,2023-10-18 12:01:43.020657,2023-10-18 12:01:45.472979
109,2014 Barre Estates Small Lot Syrah,"This white wine is one you'll enjoy that has just a sniff of light under-ripe pineapple and fennel. The palette has a lingering flavor of dry pear, butter, grass. Overall it is delicate and welcomes the senses.",9127,Leeuwin Estate,2,sparkling,2023-10-18 12:01:45.505025,2023-10-18 12:01:48.082605
110,1997 Moulin Estates Barbera,"This rosé wine is incredible and welcomes the nose with pronounced ripe red apple and white pepper. The palette dazzles the cheeks with dry nectarine, coconut, asparagus. Overall it is tingly and pleases any crowd.",4395,Leeuwin Estate,2,sparkling,2023-10-18 12:01:48.121920,2023-10-18 12:01:50.782870
111,2007 Morin Family Wines Carignan,"This rosé wine is a pleasure to drink that has hints of medium juicy melon and nutmeg. The palette tastes very much like dry pear, vanilla, green bell pepper. Overall it is heavy and ends with a lovely long finish.",7029,Tattinger,2,white,2023-10-18 12:01:50.817342,2023-10-18 12:01:53.093535
112,2018 Meyer Partners Viognier,"This white wine is well-made and delights the nose with pronounced jammy apricot and juniper. The palette has a delightful touch of sweet peach, cream, cabbage. Overall it is soft and lacking nothing.",954,Barefoot,2,rosé,2023-10-18 12:01:53.124890,2023-10-18 12:01:55.578382
113,2018 Nguyen Brands Nouvelle,"This white wine is enjoyable and tickles the nose with pronounced juicy grape and white pepper. The palette dazzles the cheeks with dry mango, butter, fresh earth. Overall it is tannic and lacking nothing.",1632,Marchesi Antinori,2,sparkling,2023-10-18 12:01:55.605751,2023-10-18 12:01:57.785883
114,2020 Lemoine Cellars Muscat d'Alexandrie,"This rosé wine  has just a sniff of light ripe mango and cinnamon. The palette continues on with dry red apple, cream, green bell pepper. Overall it is well balanced and satisfies.",5779,Moet Chandon,2,sparkling,2023-10-18 12:01:57.812033,2023-10-18 12:01:59.890451
115,1994 Guillaume Cellars Mourvèdre,"This sparkling wine is delightful and starts off with medium jammy lychee and lavender. The palette does not disappoint with off-dry pear, yeast, mushroom. Overall it is well-integrated and pleases any crowd.",2605,Schramsberg,2,dessert,2023-10-18 12:01:59.917310,2023-10-18 12:02:02.183189
116,2006 Simon Family Tempranillo,"This rosé wine is one you'll enjoy that has just a whiff of medium over-ripe gooseberry and eucalyptus. The palette continues on with dry pear, coconut, green bell pepper. Overall it is neutral and welcomes the senses.",7030,Joseph Phelps,2,dessert,2023-10-18 12:02:02.204792,2023-10-18 12:02:04.408346
117,2000 Philippe Family Vineyards Ugni Blanc,"This sparkling wine is enjoyable and has just a whiff of pronounced under-ripe sultana and dill. The palette has a lingering flavor of dry peach, cream, green olive. Overall it is tingly and leaves you satisfied.",8459,Tattinger,2,white,2023-10-18 12:02:04.431024,2023-10-18 12:02:06.673542
118,2014 Robin Brands Clairette Blanche,"This dessert wine is breath-taking attempt that has hints of pronounced over-ripe red apple and mint. The palette delights with medium-dry passion fruit, biscuit, cabbage. Overall it is delicate and welcomes the senses.",8479,Graham's,2,sparkling,2023-10-18 12:02:06.696289,2023-10-18 12:02:09.363429
119,2006 Marchand Cellars Family Select Petit Verdot,"This dessert wine is breath-taking attempt that delights the nose with pronounced under-ripe lemon and vanilla. The palette continues on with dry peach, yeast, black olive. Overall it is heavy and leaves you satisfied.",4491,Rodney Strong,2,white,2023-10-18 12:02:09.393597,2023-10-18 12:02:12.020985
120,1999 Jacquet Family Wines Pinot Gris,"This white wine is one you'll enjoy that overwhelms the nose with medium over-ripe banana and black pepper. The palette has a delightful touch of dry gooseberry, vanilla, fresh earth. Overall it is austere and satisfies.",317,Robert Mondavi,2,sparkling,2023-10-18 12:02:12.053501,2023-10-18 12:02:14.469701
121,1991 Aubry Partners Bukettraube,"This white wine is one you'll enjoy that has odors of medium cooked nectarine and fennel. The palette tastes very much like luscious gooseberry, coconut, forest floor. Overall it is fruit-driven and lacking nothing.",1696,Bodegas Torres,2,red,2023-10-18 12:02:14.493571,2023-10-18 12:02:17.124397
122,2003 Hubert Brands Estate Grenache,"This white wine is a pleasure to drink that has hints of pronounced stewed nectarine and vanilla. The palette dazzles the cheeks with dry banana, biscuit, fresh earth. Overall it is elegant and lacking nothing.",6022,Bollinger,2,sparkling,2023-10-18 12:02:17.159755,2023-10-18 12:02:19.354857
123,2010 Giraud Brands Select Tinta Barocca,"This white wine is superb and pleases the nose with pronounced over-ripe banana and white pepper. The palette has acid that tingles with a flavor of dry lychee, butter, mushroom. Overall it is austere and welcomes any meal.",7114,Kendall-Jackson,2,dessert,2023-10-18 12:02:19.385882,2023-10-18 12:02:21.983149
124,2012 Sanchez Cellars Single Vineyard Petite Sirah,"This rosé wine is breath-taking attempt that welcomes the nose with pronounced stewed passion fruit and mint. The palette has soft, delicate tannins with dry nectarine, butter, grass. Overall it is soft and satisfies.",3705,Ponzi,2,red,2023-10-18 12:02:22.034568,2023-10-18 12:02:24.301227
125,2020 Brunet Brands Grenache Blanc,"This dessert wine is well-made and overwhelms the nose with light ripe lime and fennel. The palette has a pronounced flavor of sweet passion fruit, yeast, forest floor. Overall it is heavy and ends with a lovely long finish.",9782,Bollinger,2,red,2023-10-18 12:02:24.328003,2023-10-18 12:02:26.755929
126,2017 Durand Partners Chenin Blanc,"This white wine is one you'll enjoy that delights the nose with medium stewed banana and nutmeg. The palette dazzles with luscious pear, biscuit, grass. Overall it is mouth-filling and pleases any crowd.",4217,Tattinger,2,white,2023-10-18 12:02:26.776288,2023-10-18 12:02:29.055452
127,2008 André Family Wines Marsanne,"This red wine is well-made and starts off with pronounced stewed plum and ginger. The palette fills your mouth with medium-sweet red cherry, cedar, fresh earth. Overall it is harmonious and lingers on for what seems like forever.",3231,Chateau Margaux,2,sparkling,2023-10-18 12:02:29.079064,2023-10-18 12:02:31.008974
128,2005 Gaillard Brands Petit Meslier,"This sparkling wine is a pleasure to drink that has just a sniff of pronounced juicy lime and liquorice. The palette dazzles with dry nectarine, biscuit, green bell pepper. Overall it is tannic and leaves you satisfied.",3566,Bodegas Torres,2,dessert,2023-10-18 12:02:31.029845,2023-10-18 12:02:33.543490
129,2012 Renaud Family Estates Mourvèdre,"This sparkling wine is delightful and tickles the nose with medium juicy grape and juniper. The palette dazzles the cheeks with off-dry lime, butter, mushroom. Overall it is tannic and leaves you satisfied.",998,Brancaia,2,dessert,2023-10-18 12:02:33.568591,2023-10-18 12:02:35.955133
130,2015 Da silva Family Colombard,"This rosé wine is incredible and has just a sniff of light stewed lychee and juniper. The palette has acid that tingles with a flavor of dry grapefruit, vanilla, cabbage. Overall it is heavy and lingers on for what seems like forever.",2787,Franzia,2,rosé,2023-10-18 12:02:35.976881,2023-10-18 12:02:38.000140
131,2001 Louis Family Estates Sauvignon Blanc,"This rosé wine is breath-taking attempt that delights the nose with pronounced juicy green apple and mint. The palette has a pronounced flavor of off-dry pear, vanilla, asparagus. Overall it is good structure and welcomes any meal.",2578,Kim Crawford,2,red,2023-10-18 12:02:38.017038,2023-10-18 12:02:39.881910
132,1999 Schmitt Family Wines Petite Sirah,"This red wine is one you'll enjoy that delights the nose with light ripe blueberry and lavender. The palette has a pronounced flavor of sweet kirsch, coffee, black olive. Overall it is elegant and leaves you satisfied.",9204,Schramsberg,2,red,2023-10-18 12:02:39.901926,2023-10-18 12:02:41.903275
133,2012 Roger Wines Cabernet Sauvignon,"This red wine is well-made and has odors of medium stewed blueberry and ginger. The palette fills your mouth with luscious strawberry, char, asparagus. Overall it is soft and lingers on for what seems like forever.",5784,Caymus,2,sparkling,2023-10-18 12:02:41.924544,2023-10-18 12:02:44.210610
134,2009 Robin Estates Muscadel,"This dessert wine is pleasant and has just a whiff of medium jammy peach and white pepper. The palette dazzles with dry melon, biscuit, green olive. Overall it is soft and pleases any crowd.",4803,Marchesi Antinori,2,dessert,2023-10-18 12:02:44.234162,2023-10-18 12:02:46.603695
